frame,simulation_time,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,compass_rad
3620,61.434026008275396,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3621,61.484026009020454,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3622,61.53402600976551,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3623,61.58402601051057,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3624,61.63402601125563,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3625,61.684026012000686,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3626,61.734026012745744,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3627,61.7840260134908,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3628,61.83402601423586,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3629,61.88402601498092,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3630,61.934026015725976,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3631,61.984026016471034,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3632,62.03402601721609,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3633,62.08402601796115,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3634,62.13402601870621,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3635,62.18402601945127,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3636,62.234026020196325,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3637,62.28402602094138,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3638,62.33402602168644,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3639,62.3840260224315,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3640,62.43402602317656,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3641,62.484026023921615,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3642,62.53402602466667,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3643,62.58402602541173,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3644,62.63402602615679,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3645,62.68402602690185,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3646,62.734026027646905,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3647,62.78402602839196,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3648,62.83402602913702,1.7541642591822892e-05,8.882707334123552e-05,9.8100004196167,0.0,0.0,0.0,3.152801990509033
3649,62.88402602988208,1.7371901776641607e-05,8.796757902018726e-05,9.715078353881836,-3.273320908192545e-05,5.771107680629939e-06,-7.671237867157288e-09,3.152801990509033
3650,62.93402603062714,1.2893075108877383e-05,5.760679778177291e-05,9.832265853881836,-3.5489414585754275e-05,6.827613105997443e-06,6.148854203580356e-10,3.152801990509033
3651,62.984026031372196,1.2891023288830183e-05,5.759764462709427e-05,9.830703735351562,-3.450897929724306e-05,6.188931365613826e-06,-7.2706543008393965e-09,3.152801990509033
3652,63.034026032117254,6.190035492181778e-05,0.005031093023717403,9.827539443969727,-2.311546813871246e-05,5.172872988623567e-06,-3.229286560380018e-10,3.152801990509033
3653,63.08402603286231,-5.0187576562166214e-05,-0.004968293011188507,9.823203086853027,-1.5164492651820183e-05,3.59694331564242e-06,-4.2852271731064207e-10,3.152801990509033
3654,63.13402603360737,5.852873073308729e-06,3.1381070584757254e-05,9.81949234008789,-1.1247097063460387e-05,2.75938418781152e-06,-1.865810700385495e-10,3.152801990509033
3655,63.18402603435243,0.0006273011094890535,3.451539669185877e-06,9.816250801086426,-7.360244580922881e-06,1.7071392903744709e-06,-1.5421373900093016e-10,3.152801990509033
3656,63.234026035097486,-0.0006226209807209671,1.7459678929299116e-05,9.813828468322754,-4.745025762531441e-06,9.364198376715649e-07,-1.0374212600083865e-10,3.152801990509033
3657,63.284026035842544,2.3392767616314813e-06,1.0451992238813546e-05,9.811640739440918,-2.751501597231254e-06,4.838962013309356e-07,2.6773102831945117e-11,3.152801990509033
3658,63.3340260365876,2.3392767616314813e-06,1.0451992238813546e-05,9.811640739440918,-2.8397003006830346e-06,5.60406306249206e-07,1.3595154169099288e-10,3.152801990509033
3659,63.38402603733266,2.338885678909719e-06,1.045024509949144e-05,9.8100004196167,-1.7990215610552696e-06,4.9101572585641406e-08,-1.190168519293877e-10,3.152801990509033
3660,63.43402603807772,2.3388765839627013e-06,1.0450203262735158e-05,9.809961318969727,-1.4310592177935177e-06,4.4533828713611e-07,8.806787243909042e-11,3.152801990509033
3661,63.484026038822776,2.3388397494272795e-06,1.0450035915710032e-05,9.809804916381836,-1.1912781019418617e-06,3.1394654342875583e-07,1.1436106402140656e-11,3.152801990509033
3662,63.534026039567834,2.3387838155031204e-06,1.0449786714161746e-05,9.8095703125,-1.911659865072579e-06,1.2875887023255927e-07,1.671783128598392e-10,3.152801990509033
3663,63.58402604031289,2.3388206500385422e-06,1.044995315169217e-05,9.80972671508789,-2.9989294603183225e-07,-3.4383421620987065e-07,-1.6060179575116962e-10,3.152801990509033
3664,63.63402604105795,2.3388397494272795e-06,1.0450035915710032e-05,9.809804916381836,-1.1648802455965779e-07,-8.248927940712747e-08,1.0414421061644141e-11,3.152801990509033
3665,63.68402604180301,2.338765170861734e-06,1.0449704859638587e-05,9.809493064880371,1.1077830777139752e-06,-4.752492941406672e-07,-2.712828295337033e-10,3.152801990509033
3666,63.73402604254807,4.8665852546691895,-0.0404820442199707,9.595508575439453,-4.1116029024124146e-05,-0.03324253112077713,0.022156722843647003,3.153017997741699
3667,63.784026043293125,5.130431652069092,0.08776044845581055,9.8058500289917,-9.354203939437866e-06,-0.023440834134817123,2.0406523617566563e-05,3.152801990509033
3668,63.83402604403818,3.0378615856170654,-0.013167381286621094,9.904555320739746,-0.00030510430224239826,-0.003776474855840206,-0.013762868009507656,3.1525981426239014
3669,63.88402604478324,1.6588778495788574,-0.0530925989151001,9.897595405578613,0.00017321412451565266,0.002126778941601515,0.016385730355978012,3.152679204940796
3670,63.9340260455283,1.085313081741333,0.048395633697509766,9.862556457519531,-0.00028623687103390694,0.006613792851567268,-0.012444534339010715,3.152522087097168
3671,63.98402604627336,1.3494410514831543,-0.05463743209838867,9.80849838256836,0.00025825295597314835,0.0049233948811888695,0.012253870256245136,3.1526143550872803
3672,64.03402604701841,0.9167541265487671,0.050211966037750244,9.816734313964844,-0.00020103110000491142,0.007507254835218191,-0.013632554560899734,3.152472972869873
3673,64.08402604776347,0.7870528697967529,-0.048498570919036865,9.80440902709961,0.0001564929261803627,0.0049940976314246655,0.013821527361869812,3.15260910987854
3674,64.13402604850853,0.5446158647537231,0.049216508865356445,9.807389259338379,-9.946851059794426e-05,0.006371069233864546,-0.014380897395312786,3.152456521987915
3675,64.18402604925359,0.5968933701515198,-0.05645650625228882,9.796627044677734,5.8281468227505684e-05,0.0031655135098844767,0.014466428197920322,3.1525981426239014
3676,64.23402604999865,0.4505499005317688,0.05020570755004883,9.804028511047363,-2.772081643342972e-06,0.004284990020096302,-0.014688074588775635,3.1524510383605957
3677,64.2840260507437,0.5821643471717834,-0.04132843017578125,9.795726776123047,-3.330153413116932e-05,0.0010022158967331052,0.014754519797861576,3.1525981426239014
3678,64.33402605148876,0.5498232245445251,0.04410910606384277,9.802788734436035,6.270036101341248e-05,0.001975716557353735,-0.014591245912015438,3.1524510383605957
3679,64.38402605223382,0.7799977660179138,-0.05351972579956055,9.795428276062012,-7.108296267688274e-05,-0.0012320778332650661,0.014574983157217503,3.15260910987854
3680,64.43402605297888,0.776408851146698,0.05664563179016113,9.805493354797363,7.316062692552805e-05,0.0001994625199586153,-0.014315862208604813,3.1524620056152344
3681,64.48402605372394,0.972668468952179,-0.060634732246398926,9.800471305847168,-6.655603647232056e-05,-0.0023315120488405228,0.014285504817962646,3.1526036262512207
3682,64.534026054469,0.9094756841659546,0.05520588159561157,9.811686515808105,6.0240228776820004e-05,-0.00022698752582073212,-0.014043590053915977,3.152472972869873
3683,64.58402605521405,1.0528337955474854,-0.04650533199310303,9.80554485321045,-5.017290823161602e-05,-0.0022677916567772627,0.014014768414199352,3.15260910987854
3684,64.63402605595911,0.9492409825325012,0.044779300689697266,9.81478500366211,4.515844921115786e-05,0.00014170195208862424,-0.013802244327962399,3.152472972869873
3685,64.68402605670417,1.0631628036499023,-0.0416111946105957,9.807195663452148,-3.691599704325199e-05,-0.0017730178078636527,0.013772103935480118,3.1526143550872803
3686,64.73402605744923,0.9423372745513916,0.039856553077697754,9.81535530090332,3.29422764480114e-05,0.0006538450252264738,-0.013585738837718964,3.1524784564971924
3687,64.78402605819429,1.0448273420333862,-0.04140615463256836,9.806936264038086,-2.6791822165250778e-05,-0.0013112801825627685,0.013551167212426662,3.1526198387145996
3688,64.83402605893934,0.9182256460189819,0.04511767625808716,9.814541816711426,2.4636159650981426e-05,0.0010354468831792474,-0.013382671400904655,3.1524839401245117
3689,64.8840260596844,1.017316460609436,-0.046104252338409424,9.806416511535645,-2.1396786905825138e-05,-0.0010127462446689606,0.013342074118554592,3.1526198387145996
3690,64.93402606042946,0.8878879547119141,0.05044448375701904,9.813801765441895,1.8987921066582203e-05,0.001255594426766038,-0.013186612166464329,3.1524839401245117
3691,64.98402606117452,0.9867265820503235,-0.05577075481414795,9.805802345275879,-1.7560552805662155e-05,-0.0008552484214305878,0.013140127994120121,3.152625322341919
3692,65.03402606191958,0.8557853102684021,0.0507885217666626,9.813310623168945,1.639546826481819e-05,0.0013618337688967586,-0.012993667274713516,3.1524949073791504
3693,65.08402606266463,0.9553160071372986,-0.04542821645736694,9.805473327636719,-1.4441553503274918e-05,-0.0007846981170587242,0.012942057102918625,3.1526198387145996
3694,65.13402606340969,0.8260617256164551,0.04610663652420044,9.813287734985352,1.4555989764630795e-05,0.0014041875256225467,-0.012802638113498688,3.1524949073791504
3695,65.18402606415475,0.9253199100494385,-0.04510146379470825,9.805103302001953,-1.1906318832188845e-05,-0.0007590139866806567,0.012746576219797134,3.1526198387145996
3696,65.23402606489981,0.7957431077957153,0.04643136262893677,9.81326675415039,1.1513824574649334e-05,0.0014169295318424702,-0.012613113038241863,3.1525001525878906
3697,65.28402606564487,0.8953104615211487,-0.04477483034133911,9.805164337158203,-1.2108706869184971e-05,-0.000754702661652118,0.01255352608859539,3.152625322341919
3698,65.33402606638992,0.7675512433052063,0.04173266887664795,9.813203811645508,1.0905088856816292e-05,0.0014155233511701226,-0.012423773296177387,3.1525001525878906
3699,65.38402606713498,0.8668634295463562,-0.044464945793151855,9.805181503295898,-1.0774005204439163e-05,-0.0007577606593258679,0.012359940446913242,3.152625322341919
3700,65.43402606788004,0.7394757866859436,0.04703414440155029,9.813332557678223,9.340932592749596e-06,0.0014087570598348975,-0.012235269881784916,3.1525001525878906
3701,65.4840260686251,0.837742030620575,-0.04914778470993042,9.805197715759277,-1.042999792844057e-05,-0.0007645767764188349,0.012168966233730316,3.152625322341919
3702,65.53402606937016,0.7120295763015747,0.05232900381088257,9.813146591186523,8.839648216962814e-06,0.0014003124088048935,-0.01204630732536316,3.15250563621521
3703,65.58402607011521,0.8110747933387756,-0.058857858180999756,9.805481910705566,-7.962808012962341e-06,-0.0007736349361948669,0.011977431364357471,3.152630567550659
3704,65.63402607086027,0.6872067451477051,0.06759607791900635,9.813072204589844,8.168746717274189e-06,0.0013770636869594455,-0.011851283721625805,3.15250563621521
3705,65.68402607160533,0.7923011779785156,-0.06365424394607544,9.805130958557129,-9.189941920340061e-06,-0.0008247760124504566,0.01177230291068554,3.152625322341919
3706,65.73402607235039,0.6733014583587646,0.047742247581481934,9.812983512878418,7.737195119261742e-06,0.0012990200193598866,-0.011641666293144226,3.15250563621521
3707,65.78402607309545,0.7854966521263123,-0.038579702377319336,9.805153846740723,-7.417518645524979e-06,-0.0009163874201476574,0.011554276570677757,3.152625322341919
3708,65.8340260738405,0.6702207326889038,0.03777211904525757,9.81287956237793,5.098874680697918e-06,0.0012054952094331384,-0.011419753544032574,3.1525166034698486
3709,65.88402607458556,0.7854359745979309,-0.03357994556427002,9.804889678955078,-7.695634849369526e-06,-0.0010047692339867353,0.011325138621032238,3.152630567550659
3710,65.93402607533062,0.6722230315208435,0.027747273445129395,9.813079833984375,4.916335456073284e-06,0.0011293472489342093,-0.011187379248440266,3.1525111198425293
3711,65.98402607607568,0.78919917345047,-0.028621315956115723,9.80516242980957,-4.4050393626093864e-06,-0.0010689320042729378,0.01108643226325512,3.152630567550659
3712,66.03402607682074,0.6772623062133789,0.03269118070602417,9.813115119934082,2.189655788242817e-06,0.0010782283497974277,-0.010944141075015068,3.152522087097168
3713,66.0840260775658,0.7925342321395874,-0.038658082485198975,9.805315971374512,-2.4568289518356323e-06,-0.0011105447774752975,0.010837096720933914,3.152630567550659
3714,66.13402607831085,0.6823983788490295,0.04263436794281006,9.81314754486084,1.618056558072567e-06,0.0010475891176611185,-0.010692293755710125,3.152522087097168
3715,66.18402607905591,0.7987123727798462,-0.048726022243499756,9.805307388305664,3.2992102205753326e-07,-0.0011341505451127887,0.010578632354736328,3.152630567550659
3716,66.23402607980097,0.6879225373268127,0.057573914527893066,9.813297271728516,-1.548323780298233e-08,0.0010306864278391004,-0.010429594665765762,3.1525166034698486
3717,66.28402608054603,0.8059002757072449,-0.05380415916442871,9.80533504486084,5.78584149479866e-07,-0.0011485641589388251,0.010310125537216663,3.1526198387145996
3718,66.33402608129109,0.6937568187713623,0.04250824451446533,9.813365936279297,-1.728883944451809e-06,0.0010220411932095885,-0.010156986303627491,3.152522087097168
3719,66.38402608203614,0.8114432692527771,-0.03886348009109497,9.805170059204102,2.0863953977823257e-06,-0.0011572428047657013,0.010031092911958694,3.152625322341919
3720,66.4340260827812,0.7013231515884399,0.04242473840713501,9.813471794128418,-4.330184310674667e-06,0.001016699825413525,-0.009873785078525543,3.152522087097168
3721,66.48402608352626,0.8180734515190125,-0.03893536329269409,9.805315017700195,5.604117177426815e-06,-0.0011628748616203666,0.009742007590830326,3.1526198387145996
3722,66.53402608427132,0.7072257995605469,0.03235858678817749,9.81326675415039,-5.380366928875446e-06,0.0010138292564079165,-0.009579227305948734,3.152522087097168
3723,66.58402608501638,0.8260695338249207,-0.02902132272720337,9.805418014526367,6.122514605522156e-06,-0.0011665659258142114,0.009440774098038673,3.152625322341919
3724,66.63402608576143,0.7141729593276978,0.03228187561035156,9.813294410705566,-6.418791599571705e-06,0.0010113103780895472,-0.009273446165025234,3.1525330543518066
3725,66.68402608650649,0.8322858214378357,-0.03908860683441162,9.805289268493652,7.3534902185201645e-06,-0.0011704693315550685,0.009128172881901264,3.152625322341919
3726,66.73402608725155,0.7221194505691528,0.03719437122344971,9.813321113586426,-8.406932465732098e-06,0.0010102998930960894,-0.008955777622759342,3.1525275707244873
3727,66.78402608799661,0.8396087884902954,-0.034167468547821045,9.805315971374512,8.363625966012478e-06,-0.001174527918919921,0.008803953416645527,3.1526198387145996
3728,66.83402608874167,0.7290211319923401,0.03211808204650879,9.813230514526367,-9.003560990095139e-06,0.001008791965432465,-0.008626111783087254,3.152538537979126
3729,66.88402608948672,0.8471351861953735,-0.039248764514923096,9.805379867553711,9.487615898251534e-06,-0.0011777887120842934,0.008467280305922031,3.1526198387145996
3730,66.93402609023178,0.7370792627334595,0.04703003168106079,9.813178062438965,-9.576207958161831e-06,0.0010076138423755765,-0.008283751085400581,3.152538537979126
3731,66.98402609097684,0.8549764156341553,-0.04433339834213257,9.80544376373291,1.023407094180584e-05,-0.0011816166806966066,0.008117787539958954,3.1526198387145996
3732,67.0340260917219,0.7446107268333435,0.0419466495513916,9.813087463378906,-1.0721269063651562e-05,0.0010060092899948359,-0.007928387261927128,3.152538537979126
3733,67.08402609246696,0.8632975816726685,-0.03442257642745972,9.805389404296875,1.0496005415916443e-05,-0.0011854510521516204,0.007755140773952007,3.1526143550872803
3734,67.13402609321201,0.7526041865348816,0.021856963634490967,9.813151359558105,-1.1340365745127201e-05,0.0010039790067821741,-0.007559781428426504,3.152538537979126
3735,67.18402609395707,0.8716774582862854,-0.019511759281158447,9.80533504486084,1.1048628948628902e-05,-0.0011875698110088706,0.0073738847859203815,3.1526198387145996
3736,67.23402609470213,0.7608758807182312,0.02676546573638916,9.813136100769043,-1.1469703167676926e-05,0.0009930997621268034,-0.007147924974560738,3.152538537979126
3737,67.28402609544719,0.8792130947113037,-0.024592816829681396,9.805319786071777,1.235294621437788e-05,-0.0011669613886624575,0.006954510696232319,3.15260910987854
3738,67.33402609619225,0.7701787352561951,0.011662065982818604,9.813277244567871,-1.251528738066554e-05,0.0009629424894228578,-0.006754456553608179,3.1525492668151855
3739,67.3840260969373,0.8861878514289856,-0.009665906429290771,9.805188179016113,1.196784432977438e-05,-0.0011386875994503498,0.006561955437064171,3.15260910987854
3740,67.43402609768236,0.7809560298919678,0.01654350757598877,9.813102722167969,-1.1199619621038437e-05,0.0009294910705648363,-0.006352195516228676,3.1525492668151855
3741,67.48402609842742,0.893572211265564,-0.01474541425704956,9.805485725402832,1.3026641681790352e-05,-0.0011123275617137551,0.006151961628347635,3.15260910987854
3742,67.53402609917248,0.7914672493934631,0.011427462100982666,9.812772750854492,-1.0891759302467108e-05,0.0008944268920458853,-0.005934375803917646,3.1525492668151855
3743,67.58402609991754,0.9015376567840576,-0.009830474853515625,9.805468559265137,1.0690069757401943e-05,-0.0010846089571714401,0.005725170485675335,3.15260910987854
3744,67.6340261006626,0.8027661442756653,0.006302058696746826,9.812949180603027,-1.130677992478013e-05,0.0008593402453698218,-0.005500074476003647,3.1525492668151855
3745,67.68402610140765,0.9088276028633118,-0.009907841682434082,9.805413246154785,1.2120697647333145e-05,-0.0010554364416748285,0.005281285382807255,3.15260910987854
3746,67.73402610215271,0.8143877983093262,0.016174733638763428,9.812850952148438,-1.1543044820427895e-05,0.000823447247967124,-0.005047961138188839,3.152560234069824
3747,67.78402610289777,0.9170024991035461,-0.01499474048614502,9.805590629577637,1.086946576833725e-05,-0.0010259244590997696,0.00481904111802578,3.15260910987854
3748,67.83402610364283,0.8256929516792297,0.01104956865310669,9.812479972839355,-1.0632909834384918e-05,0.000786936841905117,-0.0045769913122057915,3.152560234069824
3749,67.88402610438789,0.925603449344635,-0.010085821151733398,9.80588436126709,1.0581687092781067e-05,-0.0009955187560990453,0.004337341524660587,3.1526036262512207
3750,67.93402610513294,0.8379944562911987,0.01091378927230835,9.81234073638916,-9.970623068511486e-06,0.0007396209402941167,-0.0040786718018352985,3.1525657176971436
3751,67.984026105878,0.9346203207969666,-0.010181963443756104,9.805904388427734,8.89867078512907e-06,-0.00094492023345083,0.0038339714519679546,3.1526036262512207
3752,68.03402610662306,0.8518649935722351,0.01076042652130127,9.812121391296387,-7.652619387954473e-06,0.0006679901853203773,-0.003573967842385173,3.152560234069824
3753,68.08402610736812,0.941713273525238,-0.015257000923156738,9.806199073791504,8.748320396989584e-06,-0.0008767565013840795,0.0033142014872282743,3.1526036262512207
3754,68.13402610811318,0.866260290145874,0.015601813793182373,9.81190013885498,-6.728514563292265e-06,0.000596917700022459,-0.00304203643463552,3.152570962905884
3755,68.18402610885823,0.9489712715148926,-0.005332589149475098,9.806297302246094,6.271584425121546e-06,-0.0008077636011876166,0.0027651519048959017,3.152592658996582
3756,68.23402610960329,0.8811429142951965,0.0004360079765319824,9.811639785766602,-5.615293048322201e-06,0.0005199208972044289,-0.002476177643984556,3.1525657176971436
3757,68.28402611034835,0.9564353823661804,-0.005410969257354736,9.80666732788086,4.558300133794546e-06,-0.0007373432745225728,0.002176179550588131,3.152587413787842
3758,68.33402611109341,0.8970270156860352,0.005260944366455078,9.811222076416016,-4.321016604080796e-06,0.0004392698174342513,-0.001860584830865264,3.152570962905884
3759,68.38402611183847,0.9642946720123291,-0.005492746829986572,9.80692195892334,4.545319825410843e-06,-0.000666334293782711,0.0015210866695269942,3.152592658996582
3760,68.43402611258352,0.913985013961792,7.277727127075195e-05,9.810956954956055,-3.281806129962206e-06,0.00035230876528657973,-0.0011479801032692194,3.152570962905884
3761,68.48402611332858,0.9738123416900635,0.009409070014953613,9.806976318359375,1.575099304318428e-06,-0.0005959002883173525,0.0007183747948147357,3.1525819301605225
3762,68.53402611407364,0.9301886558532715,-0.010107934474945068,9.810809135437012,-3.6496203392744064e-07,0.0002782844239845872,-0.00034571264404803514,3.152576446533203
3763,68.5840261148187,0.9747915863990784,0.009402334690093994,9.807705879211426,1.570413587614894e-06,-0.00046719738747924566,0.0001230134948855266,3.1525819301605225
3764,68.63402611556376,0.9317651987075806,-0.010125994682312012,9.81068229675293,-5.730544216930866e-07,0.000275064492598176,-3.748306698980741e-05,3.1525819301605225
3765,68.68402611630881,0.9601051211357117,0.00956493616104126,9.808303833007812,8.186907507479191e-07,-0.00027369961026124656,3.7650493140972685e-06,3.1525819301605225
3766,68.73402611705387,0.9170645475387573,-0.009963512420654297,9.810699462890625,1.1070515029132366e-06,0.00032826425740495324,-5.304381829773774e-06,3.152576446533203
3767,68.78402611779893,0.9303679466247559,0.009890913963317871,9.8087739944458,8.405950211454183e-07,-5.483196582645178e-05,-3.934566848329268e-06,3.152576446533203
3768,68.83402611854399,0.8917011022567749,-0.009686410427093506,9.810349464416504,1.855863956734538e-06,0.00038014957681298256,-4.170786723989295e-06,3.152576446533203
3769,68.88402611928905,0.8946765661239624,0.010280728340148926,9.808987617492676,-5.321635399013758e-08,0.00012725441774819046,-4.15220392824267e-06,3.152576446533203
3770,68.9340261200341,0.8625400066375732,-0.00936877727508545,9.809972763061523,2.2354652173817158e-07,0.000396460120100528,-4.0807926779962145e-06,3.1525819301605225
